Age,Gender,Company,Education_level,Asset,Domestic_Stock_Ratio,Foreign_Stock_Ratio,Cash_Ratio
39,M,M-able,Under Middle,232200000,0.24,0.65,0.11
36,M,Mpop,University,211100000,0.29,0.14,0.57
38,M,Mpop,University,76800000,0.61,0.11,0.28
35,M,Toss,High School,125300000,0.17,0.61,0.22
32,M,namuh,University,29000000,0.7,0.24,0.06
39,M,M-able,University,202400000,0.96,0,0.04
30,M,Toss,University,10800000,0.84,0.15,0.01
39,M,M-able,High School,213700000,0.59,0.13,0.28
38,F,Toss,University,218800000,0.94,0.05,0.01
34,F,Toss,University,33800000,0.95,0.01,0.04
31,M,Toss,University,15600000,0.72,0.17,0.11
32,F,namuh,University,27800000,0.78,0.02,0.2
32,M,Toss,High School,18100000,0.38,0.59,0.03
36,F,Toss,University,44000000,0.81,0.09,0.1
30,F,Mpop,University,28400000,0.98,0.01,0.01
36,M,Mpop,University,35000000,0.01,0.66,0.33
39,F,Mpop,High School,88700000,0.73,0.26,0.01
39,M,Toss,High School,88700000,0.5,0.13,0.37
33,F,M-able,High School,37000000,0.25,0.41,0.34
39,F,Toss,University,232800000,0.43,0.22,0.35
32,M,Mpop,University,20600000,0.72,0.22,0.06
36,F,M-able,University,200400000,0.98,0,0.02
36,F,Toss,University,117900000,0.03,0.07,0.9
39,M,Toss,University,147100000,0.19,0.33,0.48
38,F,Toss,University,238600000,0.44,0.17,0.39
35,M,Toss,High School,223400000,0.19,0.52,0.29
37,F,M-able,University,157600000,0.08,0.08,0.84
34,F,M-able,University,39300000,0.7,0.1,0.2
37,M,Toss,High School,281000000,0.14,0.57,0.29
37,M,M-able,University,242800000,0.04,0.43,0.53
31,M,M-able,University,14600000,0.26,0.45,0.29
38,M,Mpop,University,122200000,0.05,0.35,0.6
39,M,namuh,University,249400000,0.68,0.22,0.1
34,M,Mpop,Under Middle,22200000,0.85,0.03,0.12
38,F,M-able,Under Middle,180600000,0.51,0.42,0.07
31,F,M-able,High School,15200000,0.85,0.1,0.05
31,M,Mpop,High School,27800000,0.45,0.22,0.33
35,M,Toss,University,45900000,0.3,0.68,0.02
37,M,M-able,Under Middle,252000000,0.87,0.01,0.12
32,M,Toss,High School,21900000,0.96,0.04,0
32,M,Mpop,University,26700000,0.93,0.05,0.02
36,M,Toss,University,188200000,0.79,0.05,0.16
38,M,Mpop,High School,200100000,0.96,0.01,0.03
32,M,Toss,University,8100000,0.08,0.19,0.73
34,F,M-able,Under Middle,24400000,0.43,0.18,0.39
35,F,namuh,University,277700000,0.2,0.29,0.51
31,M,Toss,University,33700000,0.98,0.02,0
38,M,M-able,University,20300000,0.36,0.3,0.34
32,M,Toss,High School,19900000,0.28,0.61,0.11
38,F,namuh,University,70300000,0.52,0.19,0.29
32,M,namuh,University,13300000,0.49,0.03,0.48
39,F,namuh,Under Middle,222200000,0.62,0.15,0.23
35,M,Mpop,High School,32300000,0.1,0.43,0.47
36,F,M-able,University,140200000,0.12,0.06,0.82
35,F,Toss,University,30400000,0.52,0.18,0.3
33,M,Mpop,University,10400000,0.6,0.22,0.18
36,F,Toss,High School,226600000,0.45,0.41,0.14
36,M,Mpop,High School,172200000,0.01,0.45,0.54
37,F,namuh,University,197000000,0.27,0.04,0.69
31,F,Toss,High School,25200000,0.01,0.69,0.3
32,M,Toss,University,7300000,0.65,0.06,0.29
38,F,M-able,University,146200000,0.5,0.47,0.03
39,F,Mpop,High School,72200000,0.31,0.6,0.09
36,M,Mpop,High School,226700000,0.82,0.11,0.07
38,F,Mpop,University,281200000,0.95,0.04,0.01
32,F,Toss,University,18300000,0.81,0.12,0.07
33,M,Mpop,University,20200000,0.65,0.32,0.03
32,M,Toss,Under Middle,37600000,0.86,0.06,0.08
33,M,Toss,University,11600000,0.34,0.4,0.26
38,F,Mpop,University,51000000,0.13,0.09,0.78
30,M,Mpop,University,36900000,0.7,0.11,0.19
33,M,Mpop,University,37800000,0.2,0.4,0.4
36,F,M-able,University,243600000,0.02,0.14,0.84
35,F,M-able,University,294600000,0.47,0.3,0.23
38,M,namuh,University,190600000,0.55,0.15,0.3
39,M,Toss,Under Middle,295000000,0.62,0.03,0.35
32,M,Mpop,High School,30300000,0.3,0.37,0.33
30,F,Mpop,University,25000000,0.79,0.03,0.18
37,F,M-able,High School,219000000,0.6,0.14,0.26
35,F,Mpop,University,234200000,0.71,0.27,0.02
36,M,Toss,University,23600000,0.61,0.38,0.01
37,F,M-able,University,181700000,0.35,0.62,0.03
39,M,M-able,University,91200000,0.04,0.37,0.59
30,M,Mpop,High School,12000000,0.84,0.09,0.07
38,M,Toss,University,248100000,0.51,0.14,0.35
39,M,Mpop,University,201500000,0.42,0.28,0.3
30,M,Toss,High School,20500000,0.18,0.07,0.75
36,M,M-able,University,165500000,0.19,0.29,0.52
37,M,namuh,Under Middle,163400000,0.46,0.14,0.4
34,M,Mpop,High School,20300000,0.55,0.19,0.26
35,F,Toss,University,41500000,0.28,0.02,0.7
38,M,Toss,Under Middle,47000000,0.16,0.18,0.66
31,F,Mpop,University,17000000,0.37,0.19,0.44
31,M,Mpop,High School,9000000,0.01,0.36,0.63
38,M,M-able,High School,102100000,0.65,0.32,0.03
38,F,Mpop,University,79200000,0.88,0.09,0.03
34,F,M-able,High School,22600000,0.02,0.46,0.52
33,M,Toss,University,19200000,0.97,0.03,0
36,F,Toss,University,211400000,0.74,0.21,0.05
39,F,Toss,University,23700000,0.88,0.03,0.09
32,F,M-able,High School,31400000,0.26,0.42,0.32
35,M,Mpop,Under Middle,60800000,0.68,0.06,0.26
37,M,Toss,High School,257200000,0.69,0.14,0.17
39,F,Toss,High School,146000000,0.37,0.25,0.38
39,M,M-able,High School,288000000,0.48,0.09,0.43
39,M,Mpop,University,237700000,0.76,0.24,0
31,M,Toss,High School,10900000,0.02,0.05,0.93
31,M,M-able,University,36100000,0.8,0.09,0.11
37,F,M-able,University,73500000,0.85,0.1,0.05
33,M,Mpop,University,35800000,0.4,0.55,0.05
34,F,M-able,University,9300000,0.76,0.09,0.15
37,F,Toss,University,273900000,0.32,0.53,0.15
33,F,Toss,University,30600000,0.63,0.08,0.29
39,M,Toss,University,74800000,0.08,0.24,0.68
33,M,M-able,University,26700000,0.03,0.6,0.37
33,F,namuh,University,23000000,0.43,0.23,0.34
32,M,namuh,University,10500000,0.34,0.12,0.54
35,F,Toss,University,98300000,0.36,0.31,0.33
34,F,Toss,High School,30200000,0.16,0.17,0.67
39,M,Mpop,High School,58000000,0.44,0.41,0.15
39,F,Mpop,University,118400000,0.45,0.51,0.04
32,M,M-able,University,18700000,0.8,0.05,0.15
39,F,M-able,University,183900000,0.98,0.01,0.01
34,F,namuh,High School,24700000,0.92,0.06,0.02
30,M,Mpop,University,18500000,0.8,0.02,0.18
37,F,M-able,High School,165300000,0.52,0.44,0.04
31,F,namuh,University,28300000,0.57,0.24,0.19
38,F,M-able,University,20100000,0.24,0.49,0.27
35,F,namuh,University,257800000,0.66,0.2,0.14
32,M,Toss,University,35700000,0.1,0.55,0.35
38,M,Mpop,University,33900000,0.39,0.6,0.01
35,M,Mpop,University,254200000,0.81,0.13,0.06
35,M,Mpop,University,124700000,0.53,0.1,0.37
35,F,M-able,University,156600000,0.01,0.58,0.41
31,M,M-able,High School,10300000,0.8,0.02,0.18
30,F,Toss,University,21000000,0.55,0.14,0.31
34,M,M-able,University,23900000,0.23,0.39,0.38
33,F,namuh,University,27800000,0.54,0.1,0.36
34,M,Mpop,University,14300000,0.11,0.08,0.81
33,F,Toss,High School,8300000,0.04,0.31,0.65
38,M,namuh,University,152200000,1,0,0
32,M,Mpop,High School,25400000,0.77,0.11,0.12
39,F,Mpop,University,261500000,0.47,0.28,0.25
38,M,Toss,University,292200000,0.17,0.06,0.77
36,M,Toss,Under Middle,47700000,0.4,0.27,0.33
37,M,M-able,University,259000000,0.83,0.02,0.15
32,M,Toss,High School,28100000,0.26,0.12,0.62
33,F,Toss,High School,17900000,0.3,0.64,0.06
36,F,Toss,High School,39800000,0.24,0.58,0.18
31,M,Toss,High School,27300000,0.57,0.07,0.36
39,F,Mpop,University,250900000,0.2,0.43,0.37
31,M,Mpop,University,29100000,0.85,0.05,0.1
34,M,Mpop,University,39000000,0.52,0.01,0.47
37,M,M-able,University,151800000,0.64,0.02,0.34
39,F,M-able,University,81600000,0.61,0.23,0.16
37,M,Mpop,Under Middle,280700000,0.34,0.04,0.62
35,F,Mpop,University,157400000,0.95,0,0.05
30,M,M-able,University,8500000,0.98,0.01,0.01
32,F,Mpop,University,37500000,0.63,0.23,0.14
31,M,Toss,High School,13300000,0.79,0.03,0.18
32,F,M-able,University,16200000,0.22,0.06,0.72
33,F,Mpop,University,37300000,0.39,0.58,0.03
34,F,M-able,High School,14500000,0.49,0.38,0.13
39,F,Mpop,High School,113900000,0.97,0.01,0.02
36,F,Mpop,University,165100000,0.62,0.23,0.15
38,M,Toss,University,240300000,0.47,0.47,0.06
31,M,Mpop,University,28700000,0.62,0.21,0.17
35,F,Mpop,Under Middle,202500000,0.25,0.06,0.69
31,F,M-able,University,14800000,0.13,0.22,0.65
33,F,M-able,University,19800000,0.88,0.02,0.1
30,F,Mpop,University,34000000,0.75,0.03,0.22
39,F,Mpop,University,97500000,0.51,0.16,0.33
30,F,Mpop,High School,34500000,0.45,0.08,0.47
35,M,Mpop,High School,175300000,0.25,0.61,0.14
34,M,Toss,University,15700000,0.3,0.21,0.49
38,F,M-able,High School,186500000,0.72,0.04,0.24
33,F,Toss,University,20000000,0.05,0.44,0.51
30,F,M-able,High School,36000000,0.93,0.03,0.04
38,F,M-able,University,151400000,0.25,0.25,0.5
37,M,M-able,High School,240100000,0.75,0.14,0.11
35,M,M-able,University,191700000,0.89,0.02,0.09
36,M,M-able,University,90500000,0.73,0.08,0.19
37,F,M-able,High School,106500000,0.63,0.15,0.22
37,M,Toss,High School,94700000,0.58,0.37,0.05
37,M,Mpop,High School,212900000,0.51,0.24,0.25
36,M,Toss,University,109400000,0.57,0.31,0.12
32,M,M-able,University,17800000,0.1,0.62,0.28
38,F,Mpop,University,70700000,0.97,0.01,0.02
39,F,M-able,High School,80500000,0.19,0.08,0.73
36,F,M-able,High School,26000000,0.98,0,0.02
30,F,namuh,University,22800000,0.98,0,0.02
30,M,namuh,University,20800000,0.32,0.12,0.56
38,F,Mpop,University,55500000,0.43,0.32,0.25
39,F,namuh,University,297900000,0.17,0.52,0.31
31,F,Toss,Under Middle,13800000,0.66,0.25,0.09
39,F,Toss,University,96600000,0.75,0.06,0.19
37,M,Toss,High School,173500000,0.17,0.48,0.35
35,F,Toss,Under Middle,163100000,0.2,0.35,0.45
38,M,Toss,University,58400000,0.34,0.48,0.18
31,F,Mpop,University,17000000,0.51,0.1,0.39
39,M,M-able,University,83900000,0.3,0.41,0.29
33,M,namuh,Under Middle,10700000,0.81,0.15,0.04
32,M,M-able,University,27900000,0.29,0.68,0.03
35,F,M-able,High School,258800000,0.07,0.63,0.3
37,F,Toss,Under Middle,239500000,0.2,0.19,0.61
35,F,Toss,University,22300000,0.8,0.01,0.19
32,M,Mpop,High School,31900000,0.5,0.31,0.19
36,M,M-able,Under Middle,220400000,0.35,0.3,0.35
31,M,M-able,High School,24000000,0.62,0.27,0.11
34,M,Toss,University,34500000,0.87,0.01,0.12
39,F,Mpop,High School,98000000,0.68,0.13,0.19
37,F,Toss,University,225100000,0.01,0.56,0.43
39,M,namuh,University,202200000,0.18,0.37,0.45
38,F,Mpop,High School,24800000,0.68,0.27,0.05
37,M,Toss,University,179000000,0.31,0.68,0.01
33,F,Toss,University,26100000,0.08,0.05,0.87
37,F,Mpop,University,90200000,0.09,0.36,0.55
37,M,M-able,High School,169500000,0.1,0.25,0.65
34,M,Mpop,High School,23300000,0.17,0.4,0.43
38,M,M-able,Under Middle,219000000,0.69,0.13,0.18
38,M,Mpop,University,125800000,0.41,0.03,0.56
31,M,M-able,High School,9600000,0.11,0.44,0.45
32,M,M-able,University,10500000,0.05,0.25,0.7
30,M,Mpop,High School,13800000,0.64,0.34,0.02
39,F,Toss,High School,249600000,0.26,0.62,0.12
31,F,Mpop,University,32800000,0.55,0.41,0.04
36,F,Toss,University,72200000,0.48,0.36,0.16
38,M,Toss,University,48000000,0.28,0.49,0.23
36,M,Mpop,University,171700000,0.42,0.52,0.06
38,M,M-able,University,45700000,0.36,0.08,0.56
35,M,namuh,University,190200000,0.61,0.12,0.27
31,M,M-able,High School,38600000,0.26,0.08,0.66
38,M,namuh,University,238700000,0.91,0.05,0.04
31,F,Toss,University,22400000,0.6,0.23,0.17
37,M,Toss,University,251200000,0.06,0.44,0.5
38,M,M-able,Under Middle,138700000,0.21,0.14,0.65
32,F,namuh,University,34600000,0.33,0.63,0.04
38,M,M-able,High School,29800000,0.25,0.62,0.13
37,M,M-able,University,129700000,0.11,0.2,0.69
32,F,Toss,University,37800000,0.16,0.29,0.55
35,F,Mpop,University,156600000,0.28,0.02,0.7
37,M,Mpop,Under Middle,157300000,0.31,0.05,0.64
39,M,Toss,University,47200000,0.66,0.25,0.09
37,M,Mpop,University,202700000,0.23,0.21,0.56
32,M,Mpop,University,15500000,0.78,0.2,0.02
38,F,Mpop,University,293100000,0.37,0.46,0.17
36,M,M-able,University,169800000,0.91,0.08,0.01
36,F,namuh,University,286100000,0.57,0.27,0.16
34,F,M-able,Under Middle,30700000,0.79,0.18,0.03
31,F,Toss,University,28500000,0.45,0.09,0.46
32,F,Toss,University,35000000,0.9,0.1,0
38,F,Toss,University,55300000,0.16,0.08,0.76
30,F,Toss,University,9800000,0.7,0.21,0.09
33,M,Mpop,University,11100000,0.61,0.24,0.15
36,M,Toss,University,98900000,0.07,0.15,0.78
35,F,namuh,University,224600000,0.36,0.47,0.17
39,M,namuh,University,178900000,0.7,0.25,0.05
33,M,namuh,University,30700000,0.35,0.4,0.25
36,M,M-able,University,66000000,0.39,0.35,0.26
34,M,namuh,High School,14100000,0.08,0.66,0.26
31,F,M-able,High School,14700000,0.46,0.43,0.11
37,F,M-able,University,139400000,0.65,0.26,0.09
39,M,Mpop,University,174000000,0.44,0.42,0.14
35,F,M-able,High School,267300000,0.58,0.18,0.24
35,F,M-able,High School,145400000,0.87,0.04,0.09
36,M,Mpop,University,229300000,0.07,0.02,0.91
39,M,Mpop,High School,195500000,0.11,0.5,0.39
37,M,Mpop,University,52600000,0.39,0.18,0.43
36,F,Mpop,University,298100000,0.05,0.42,0.53
35,M,Mpop,University,283000000,0.69,0.28,0.03
34,M,Toss,High School,21600000,0.74,0.14,0.12
39,F,namuh,University,28200000,0.22,0.19,0.59
30,M,Mpop,University,30700000,0.72,0.02,0.26
34,F,Toss,University,32500000,0.09,0.41,0.5
35,F,namuh,University,166500000,0.45,0.51,0.04
39,M,M-able,University,268500000,0.86,0.05,0.09
31,F,Mpop,University,11000000,0.22,0.5,0.28
35,F,M-able,University,219700000,0.76,0.14,0.1
33,F,Mpop,High School,19300000,0.6,0.03,0.37
35,M,M-able,University,24000000,0.71,0.28,0.01
37,F,Toss,University,242700000,0.37,0.13,0.5
30,M,M-able,High School,9100000,0.87,0.08,0.05
39,M,M-able,University,273700000,0.56,0.2,0.24
38,M,M-able,University,98900000,0.17,0.54,0.29
36,F,M-able,University,64200000,0.74,0.17,0.09
36,F,Mpop,High School,211700000,0.89,0.03,0.08
31,F,namuh,University,18600000,0.19,0.47,0.34
35,F,Toss,High School,226000000,0.57,0.39,0.04
34,M,M-able,High School,10600000,0.97,0.02,0.01
39,F,Toss,University,271000000,0.76,0.21,0.03
37,F,M-able,High School,74400000,0.47,0.25,0.28
37,F,Mpop,High School,251000000,0.3,0.52,0.18
36,F,M-able,High School,85000000,0.93,0.04,0.03
30,F,M-able,University,21800000,0.29,0.59,0.12
34,M,M-able,High School,28900000,0.81,0.05,0.14
32,F,M-able,High School,23500000,0.12,0.35,0.53
33,M,Mpop,University,33800000,0.14,0.63,0.23
36,F,M-able,High School,126300000,0.53,0.16,0.31
33,M,Mpop,University,13400000,0.8,0.02,0.18
39,F,Mpop,High School,91900000,0.1,0.3,0.6
36,F,Mpop,University,231900000,0.47,0.22,0.31
35,F,namuh,High School,60700000,0.15,0.61,0.24
35,M,M-able,University,194400000,0.05,0.57,0.38
39,M,Mpop,University,123000000,0.14,0.52,0.34
32,F,Toss,High School,37000000,0.01,0.15,0.84
31,M,M-able,University,15600000,0.54,0.24,0.22
35,M,namuh,High School,243200000,0.21,0.03,0.76
37,M,namuh,High School,74200000,0.02,0.68,0.3
34,F,namuh,University,9300000,0.11,0.14,0.75
30,M,M-able,University,19800000,0.16,0.23,0.61
33,M,Mpop,University,27600000,0.33,0.37,0.3
37,M,M-able,University,39200000,0.76,0.09,0.15
30,F,M-able,University,19300000,0.21,0.25,0.54
35,M,M-able,High School,26400000,0.33,0.53,0.14
34,M,Mpop,Under Middle,22300000,0.77,0.11,0.12
32,F,Toss,University,18300000,0.75,0.18,0.07
35,M,Mpop,University,114600000,0.85,0.11,0.04
37,F,M-able,University,70700000,0.39,0.58,0.03
34,F,M-able,University,9500000,0.17,0.07,0.76
32,F,namuh,Under Middle,32700000,0.22,0.64,0.14
37,F,M-able,University,178800000,0.1,0.16,0.74
35,M,M-able,University,243300000,0.55,0.21,0.24
30,M,M-able,High School,25600000,0,0.4,0.6
39,M,Toss,University,295000000,0.02,0.52,0.46
30,F,Toss,University,35900000,0.71,0.25,0.04
33,F,namuh,University,18400000,0.77,0.21,0.02
35,F,Toss,High School,35700000,0.49,0.02,0.49
33,F,Toss,University,27400000,0.95,0.04,0.01
35,M,namuh,University,134300000,0.93,0.04,0.03
36,M,Toss,University,160200000,0.18,0.66,0.16
35,M,Toss,High School,106400000,0.89,0.06,0.05
35,M,namuh,University,266800000,0.61,0.16,0.23
35,M,Mpop,University,135100000,0.4,0.39,0.21
31,M,Toss,University,8300000,0.86,0.12,0.02
36,F,Toss,University,182700000,0.5,0.37,0.13
34,F,Toss,University,24900000,0.29,0.28,0.43
37,M,M-able,University,165000000,0.05,0.24,0.71
31,F,namuh,University,28900000,0.68,0.26,0.06
31,M,M-able,High School,17400000,0.06,0.28,0.66
35,F,Mpop,Under Middle,87400000,0.48,0.02,0.5
32,M,M-able,High School,30000000,0.33,0.52,0.15
36,M,M-able,University,76800000,0.17,0.29,0.54
31,F,M-able,High School,17200000,0.91,0.07,0.02
36,F,M-able,University,289800000,0.18,0.1,0.72
33,M,Mpop,University,9200000,0.23,0.07,0.7
36,M,Toss,University,149500000,0.09,0.44,0.47
36,M,M-able,University,130900000,0.33,0.08,0.59
30,F,Mpop,University,10700000,0.11,0.44,0.45
34,F,M-able,University,14900000,0.98,0,0.02
35,M,Toss,University,144400000,0.47,0.47,0.06
39,M,Toss,University,75200000,0.27,0.03,0.7
31,M,namuh,High School,24500000,0.54,0.27,0.19
31,F,Toss,University,15500000,0.26,0.22,0.52
33,M,M-able,University,7700000,0.38,0.31,0.31
38,M,Mpop,University,252500000,0.24,0.35,0.41
32,M,M-able,High School,24900000,0.86,0.09,0.05
30,F,Toss,Under Middle,17800000,0.14,0.61,0.25
35,F,Toss,University,104000000,0.48,0.43,0.09
35,F,Mpop,High School,127300000,0.64,0.01,0.35
31,F,Toss,High School,39500000,0.66,0.27,0.07
38,M,Mpop,University,155100000,0.97,0.01,0.02
35,F,Toss,High School,272700000,0.75,0.17,0.08
33,M,Mpop,University,34700000,0.67,0.18,0.15
39,F,M-able,University,242700000,0.88,0.04,0.08
38,M,M-able,University,254500000,0.18,0.62,0.2
35,F,Toss,University,134600000,0.98,0.01,0.01
38,M,namuh,University,271300000,0.16,0.32,0.52
32,M,Toss,University,27300000,0.95,0.03,0.02
35,F,M-able,University,82900000,0.78,0.09,0.13
31,M,M-able,University,32700000,0.47,0.24,0.29
32,M,M-able,University,20100000,0.77,0.17,0.06
31,M,Toss,High School,17500000,0.08,0.46,0.46
36,F,Toss,University,73800000,0.76,0.03,0.21
38,M,M-able,University,200100000,0.76,0.05,0.19
39,F,M-able,University,165500000,0.59,0.19,0.22
32,F,M-able,High School,18900000,0.81,0.09,0.1
38,M,namuh,High School,92300000,0.91,0.04,0.05
33,F,M-able,University,13100000,0.1,0.64,0.26
37,M,Mpop,University,296200000,0.97,0.02,0.01
39,M,Toss,Under Middle,198500000,0.26,0.5,0.24
31,M,namuh,High School,24100000,0.11,0.04,0.85
36,M,namuh,University,191300000,0.42,0.4,0.18
31,F,Toss,Under Middle,34300000,0.12,0.29,0.59
32,F,Toss,High School,14500000,0.08,0.07,0.85
38,M,Mpop,University,209700000,0.25,0.68,0.07
31,M,M-able,University,16300000,0.9,0.04,0.06
38,F,Mpop,High School,132400000,0.77,0.09,0.14
33,M,Mpop,University,10400000,0.57,0.4,0.03
35,M,Mpop,High School,150800000,0.62,0.28,0.1
30,F,Toss,University,10100000,0.56,0.32,0.12
37,M,namuh,High School,186900000,0.19,0.19,0.62
32,M,Toss,University,11100000,0.28,0.53,0.19
34,F,Toss,University,30500000,0.89,0,0.11
33,F,Mpop,University,9000000,0.02,0.51,0.47
36,F,Mpop,Under Middle,95900000,0.59,0.02,0.39
33,F,Mpop,University,11800000,0.12,0.37,0.51
31,F,Mpop,Under Middle,12400000,0.4,0.26,0.34
38,M,Mpop,High School,139600000,0.05,0.1,0.85
36,F,M-able,University,260100000,0.27,0.25,0.48
34,M,Mpop,University,16500000,0.01,0.01,0.98
36,M,M-able,University,44900000,0.54,0.36,0.1
31,F,M-able,University,30800000,0.42,0.43,0.15
30,F,namuh,University,39000000,0.36,0.39,0.25
32,F,Mpop,University,14900000,0.19,0.2,0.61
31,M,Toss,High School,22400000,0.52,0.34,0.14
32,F,M-able,University,31600000,0.22,0.61,0.17
32,M,M-able,University,7900000,0.87,0.06,0.07
35,F,Mpop,University,76700000,0.52,0.34,0.14
35,M,M-able,University,234200000,0.94,0.05,0.01
32,F,namuh,University,25900000,0.87,0,0.13
32,F,Mpop,University,29100000,0.91,0.03,0.06
35,F,Mpop,University,196600000,0.66,0.19,0.15
33,F,Mpop,University,15400000,0.54,0.23,0.23
35,F,M-able,University,182300000,0.04,0.5,0.46
35,M,namuh,High School,96400000,0.67,0.06,0.27
31,F,M-able,Under Middle,37800000,0.58,0.37,0.05
35,M,Mpop,University,70600000,0.84,0.08,0.08
34,F,namuh,Under Middle,15200000,0.42,0.51,0.07
30,F,Mpop,High School,25400000,0.2,0.16,0.64
31,M,Mpop,University,22200000,0.4,0.59,0.01
33,M,Mpop,University,17600000,0.68,0.01,0.31
38,F,Toss,High School,121400000,0.65,0.3,0.05
31,F,Mpop,University,34500000,0.65,0.34,0.01
32,F,Mpop,Under Middle,30700000,0.8,0.09,0.11
33,F,Mpop,Under Middle,25200000,0.83,0,0.17
37,M,M-able,University,62900000,0.36,0.28,0.36
32,F,namuh,University,12000000,0.91,0.03,0.06
32,F,Toss,University,22300000,0.91,0,0.09
33,M,M-able,University,12500000,0.77,0.13,0.1
30,M,Toss,University,25600000,0.75,0.21,0.04
36,F,Mpop,High School,259500000,0.9,0,0.1
35,F,M-able,University,227900000,0.39,0.5,0.11
35,M,Toss,University,145800000,0.26,0.04,0.7
31,F,Mpop,University,20700000,0.18,0.58,0.24
36,F,M-able,High School,30600000,0.68,0.03,0.29
